,BICYCLE_IND,PEDESTRIAN_IND,ROAD_DESCRIPTION_AT INTERSECTION,ROAD_DESCRIPTION_PARKING LOT,LIGHT_CONDITION_DARK-LIGHTED,LIGHT_CONDITION_DAY LIGHT
95613,0.0,0.0,1.0,0.0,1.0,0.0
95725,0.0,0.25,1.0,0.0,0.0,1.0
95736,0.0,0.0,0.0,0.0,0.0,1.0
95760,0.0,0.25,1.0,0.0,1.0,0.0
95793,0.0,0.0,0.0,0.0,1.0,0.0
95799,0.0,0.0,1.0,0.0,0.0,1.0
95812,0.0,0.0,1.0,0.0,0.0,1.0
95894,0.0,0.0,0.0,0.0,1.0,0.0
95946,0.0,0.0,1.0,0.0,0.0,1.0
96005,0.0,0.0,0.0,0.0,0.0,1.0
96102,0.0,0.0,0.0,0.0,1.0,0.0
96192,0.0,0.0,0.0,0.0,0.0,1.0
96205,0.0,0.0,1.0,0.0,0.0,1.0
96218,0.0,0.0,1.0,0.0,1.0,0.0
96224,0.0,0.0,0.0,0.0,0.0,1.0
96242,0.0,0.0,1.0,0.0,0.0,1.0
96283,0.0,0.0,0.0,0.0,0.0,1.0
96334,0.0,0.0,0.0,0.0,1.0,0.0
96433,0.25,0.0,0.0,0.0,0.0,1.0
96449,0.0,0.0,1.0,0.0,0.0,1.0
96475,0.0,0.0,1.0,0.0,0.0,1.0
96504,0.0,0.0,0.0,0.0,1.0,0.0
96533,0.0,0.0,0.0,0.0,0.0,1.0
96621,0.0,0.0,0.0,0.0,0.0,1.0
96726,0.0,0.25,0.0,0.0,1.0,0.0
96730,0.0,0.0,0.0,0.0,1.0,0.0
96755,0.25,0.0,1.0,0.0,0.0,1.0
96794,0.25,0.0,1.0,0.0,0.0,0.0
96807,0.0,0.0,0.0,0.0,0.0,1.0
96859,0.0,0.25,0.0,0.0,1.0,0.0
96862,0.0,0.0,1.0,0.0,0.0,1.0
96874,0.0,0.0,0.0,0.0,1.0,0.0
96918,0.0,0.0,0.0,0.0,1.0,0.0
96951,0.0,0.0,0.0,0.0,1.0,0.0
96979,0.0,0.0,0.0,0.0,0.0,1.0
96992,0.0,0.0,0.0,0.0,0.0,1.0
97014,0.0,0.25,0.0,0.0,0.0,1.0
97032,0.0,0.0,0.0,0.0,0.0,0.0
97129,0.0,0.0,1.0,0.0,0.0,1.0
97230,0.0,0.25,1.0,0.0,0.0,1.0
97304,0.0,0.0,0.0,0.0,0.0,1.0
97342,0.25,0.0,1.0,0.0,0.0,1.0
97345,0.0,0.0,0.0,0.0,0.0,1.0
97364,0.0,0.0,0.0,0.0,1.0,0.0
97375,0.0,0.25,1.0,0.0,0.0,1.0
97405,0.0,0.25,1.0,0.0,0.0,1.0
97495,0.0,0.25,1.0,0.0,1.0,0.0
97605,0.0,0.25,0.0,0.0,1.0,0.0
97669,0.0,0.0,1.0,0.0,0.0,1.0
97698,0.0,0.0,0.0,0.0,0.0,1.0
97704,0.0,0.25,0.0,0.0,1.0,0.0
97812,0.0,0.0,0.0,0.0,0.0,1.0
97846,0.0,0.0,1.0,0.0,0.0,1.0
97852,0.0,0.0,1.0,0.0,0.0,1.0
97897,0.0,0.25,1.0,0.0,0.0,1.0
97900,0.25,0.0,1.0,0.0,0.0,1.0
97948,0.0,0.0,0.0,0.0,0.0,1.0
97953,0.0,0.25,0.0,0.0,0.0,1.0
98050,0.0,0.0,0.0,0.0,0.0,1.0
98094,0.0,0.0,0.0,0.0,1.0,0.0
98107,0.0,0.25,1.0,0.0,0.0,1.0
98174,0.0,0.0,0.0,0.0,1.0,0.0
98192,0.0,0.0,1.0,0.0,0.0,1.0
98196,0.0,0.0,0.0,0.0,0.0,1.0
98281,0.0,0.0,0.0,0.0,0.0,1.0
98322,0.0,0.0,0.0,0.0,0.0,1.0
98334,0.0,0.0,0.0,0.0,1.0,0.0
98403,0.0,0.0,0.0,0.0,0.0,1.0
98437,0.0,0.0,1.0,0.0,0.0,1.0
98457,0.0,0.0,0.0,0.0,0.0,1.0
98476,0.0,0.0,1.0,0.0,0.0,1.0
98571,0.0,0.0,0.0,0.0,0.0,1.0
98649,0.25,0.0,0.0,0.0,0.0,1.0
98761,0.0,0.0,0.0,0.0,0.0,1.0
98812,0.0,0.0,0.0,0.0,0.0,1.0
98819,0.0,0.0,0.0,0.0,0.0,1.0
98842,0.0,0.0,0.0,0.0,0.0,1.0
98913,0.0,0.0,0.0,0.0,0.0,1.0
98930,0.0,0.0,1.0,0.0,0.0,1.0
98976,0.0,0.0,0.0,0.0,1.0,0.0
99064,0.0,0.0,0.0,0.0,1.0,0.0
99091,0.0,0.0,1.0,0.0,0.0,1.0
99149,0.0,0.0,0.0,0.0,0.0,0.0
99178,0.25,0.0,1.0,0.0,0.0,1.0
99192,0.0,0.0,1.0,0.0,0.0,1.0
99201,0.0,0.0,0.0,0.0,0.0,1.0
99245,0.0,0.0,0.0,0.0,1.0,0.0
99249,0.0,0.25,1.0,0.0,1.0,0.0
99260,0.0,0.0,0.0,0.0,1.0,0.0
99269,0.0,0.0,0.0,0.0,1.0,0.0
99303,0.0,0.0,0.0,0.0,1.0,0.0
99312,0.0,0.25,0.0,0.0,0.0,1.0
99494,0.0,0.0,0.0,0.0,0.0,1.0
99518,0.0,0.0,0.0,0.0,0.0,1.0
99576,0.0,0.0,0.0,0.0,1.0,0.0
99597,0.0,0.25,0.0,0.0,0.0,1.0
99617,0.0,0.0,0.0,0.0,1.0,0.0
99716,0.0,0.0,0.0,0.0,0.0,1.0
99768,0.25,0.0,1.0,0.0,0.0,1.0
99855,0.0,0.25,0.0,0.0,0.0,1.0
99877,0.0,0.0,0.0,0.0,1.0,0.0
99988,0.0,0.25,1.0,0.0,0.0,1.0
100015,0.0,0.0,0.0,0.0,0.0,1.0
100142,0.0,0.25,1.0,0.0,1.0,0.0
100186,0.0,0.25,0.0,0.0,1.0,0.0
100238,0.25,0.0,1.0,0.0,0.0,1.0
100306,0.0,0.0,0.0,0.0,0.0,1.0
100468,0.0,0.25,0.0,0.0,1.0,0.0
100537,0.0,0.0,0.0,0.0,0.0,1.0
100608,0.0,0.0,0.0,0.0,0.0,1.0
100694,0.0,0.0,0.0,0.0,1.0,0.0
100704,0.0,0.0,1.0,0.0,0.0,1.0
100719,0.0,0.0,1.0,0.0,1.0,0.0
100727,0.0,0.0,0.0,0.0,1.0,0.0
100813,0.0,0.25,1.0,0.0,0.0,1.0
100835,0.0,0.0,0.0,0.0,1.0,0.0
100901,0.0,0.0,1.0,0.0,1.0,0.0
101019,0.0,0.25,0.0,1.0,0.0,1.0
101046,0.0,0.0,1.0,0.0,0.0,1.0
101086,0.0,0.0,0.0,0.0,1.0,0.0
101098,0.0,0.0,1.0,0.0,0.0,1.0
101159,0.25,0.0,1.0,0.0,0.0,1.0
101194,0.0,0.0,0.0,0.0,1.0,0.0
101302,0.0,0.25,0.0,0.0,0.0,1.0
101328,0.0,0.0,0.0,0.0,0.0,0.0
101345,0.0,0.0,0.0,0.0,1.0,0.0
101393,0.0,0.25,0.0,0.0,0.0,1.0
101416,0.0,0.0,0.0,0.0,0.0,1.0
101453,0.0,0.0,0.0,0.0,0.0,1.0
101505,0.0,0.0,0.0,0.0,0.0,1.0
101509,0.0,0.0,0.0,0.0,0.0,1.0
101659,0.0,0.0,0.0,0.0,0.0,1.0
101726,0.0,0.0,0.0,0.0,0.0,1.0
101764,0.0,0.0,1.0,0.0,0.0,1.0
101832,0.0,0.0,0.0,0.0,0.0,1.0
101915,0.0,0.0,0.0,0.0,0.0,1.0
101949,0.0,0.0,1.0,0.0,1.0,0.0
101970,0.0,0.0,0.0,0.0,0.0,0.0
101996,0.0,0.25,1.0,0.0,0.0,1.0
102049,0.0,0.0,1.0,0.0,0.0,1.0
102208,0.0,0.0,1.0,0.0,1.0,0.0
102346,0.0,0.0,0.0,0.0,1.0,0.0
102367,0.0,0.0,1.0,0.0,0.0,1.0
102439,0.0,0.25,1.0,0.0,0.0,1.0
102483,0.0,0.0,1.0,0.0,0.0,1.0
102526,0.0,0.0,1.0,0.0,0.0,1.0
102704,0.0,0.0,1.0,0.0,0.0,1.0
102706,0.0,0.0,0.0,0.0,0.0,0.0
102727,0.0,0.0,0.0,0.0,1.0,0.0
102778,0.0,0.0,1.0,0.0,0.0,1.0
102785,0.0,0.0,0.0,0.0,0.0,1.0
102812,0.0,0.0,0.0,0.0,0.0,1.0
102863,0.0,0.0,1.0,0.0,1.0,0.0
102873,0.0,0.0,1.0,0.0,0.0,1.0
102930,0.0,0.0,1.0,0.0,0.0,1.0
102961,0.25,0.25,1.0,0.0,0.0,1.0
103135,0.0,0.0,0.0,0.0,0.0,1.0
103199,0.0,0.0,0.0,0.0,1.0,0.0
103203,0.0,0.0,0.0,0.0,1.0,0.0
103301,0.0,0.25,0.0,0.0,1.0,0.0
103314,0.0,0.0,0.0,0.0,1.0,0.0
103337,0.0,0.0,0.0,0.0,0.0,1.0
103415,0.0,0.25,0.0,1.0,0.0,1.0
103451,0.0,0.0,0.0,0.0,1.0,0.0
103511,0.0,0.0,0.0,0.0,0.0,0.0
103583,0.0,0.0,0.0,0.0,1.0,0.0
103624,0.0,0.0,0.0,0.0,0.0,1.0
103704,0.0,0.0,0.0,0.0,0.0,1.0
103743,0.0,0.25,0.0,0.0,1.0,0.0
103865,0.0,0.0,0.0,0.0,0.0,1.0
103869,0.0,0.0,0.0,0.0,1.0,0.0
103889,0.0,0.0,1.0,0.0,0.0,1.0
103898,0.0,0.0,1.0,0.0,0.0,1.0
103912,0.0,0.0,1.0,0.0,0.0,1.0
103987,0.0,0.0,0.0,0.0,0.0,1.0
103994,0.0,0.0,1.0,0.0,1.0,0.0
104056,0.0,0.0,0.0,0.0,1.0,0.0
104075,0.0,0.0,0.0,0.0,0.0,0.0
104194,0.0,0.25,0.0,0.0,1.0,0.0
104298,0.0,0.0,1.0,0.0,0.0,1.0
104313,0.0,0.0,1.0,0.0,1.0,0.0
104323,0.0,0.25,1.0,0.0,0.0,1.0
104457,0.0,0.0,0.0,0.0,0.0,1.0
104471,0.0,0.25,1.0,0.0,1.0,0.0
104482,0.0,0.0,1.0,0.0,0.0,1.0
104617,0.0,0.0,1.0,0.0,0.0,1.0
104622,0.0,0.0,0.0,0.0,1.0,0.0
104708,0.0,0.0,0.0,0.0,0.0,0.0
104723,0.0,0.0,0.0,0.0,1.0,0.0
104726,0.0,0.0,0.0,0.0,1.0,0.0
104830,0.0,0.0,1.0,0.0,0.0,1.0
104852,0.25,0.0,0.0,0.0,1.0,0.0
104871,0.0,0.25,0.0,0.0,1.0,0.0
104873,0.0,0.25,0.0,0.0,1.0,0.0
104888,0.0,0.0,0.0,0.0,0.0,1.0
104896,0.0,0.25,1.0,0.0,0.0,0.0
104902,0.0,0.0,0.0,0.0,0.0,1.0
105017,0.0,0.0,0.0,0.0,1.0,0.0
105102,0.0,0.25,1.0,0.0,0.0,1.0
105157,0.0,0.0,0.0,0.0,1.0,0.0
105177,0.0,0.0,0.0,0.0,0.0,1.0
105294,0.0,0.0,1.0,0.0,1.0,0.0
105347,0.0,0.0,0.0,0.0,0.0,1.0
105451,0.0,0.0,0.0,0.0,0.0,1.0
105467,0.0,0.0,0.0,0.0,1.0,0.0
105528,0.0,0.25,1.0,0.0,1.0,0.0
105583,0.0,0.0,0.0,0.0,0.0,0.0
105620,0.0,0.0,1.0,0.0,0.0,0.0
105667,0.0,0.0,0.0,0.0,0.0,1.0
105668,0.0,0.25,0.0,0.0,0.0,1.0
105693,0.0,0.0,0.0,0.0,1.0,0.0
105704,0.0,0.0,0.0,0.0,1.0,0.0
105712,0.0,0.0,1.0,0.0,1.0,0.0
105727,0.0,0.0,0.0,0.0,0.0,0.0
105790,0.0,0.0,1.0,0.0,1.0,0.0
105844,0.25,0.0,1.0,0.0,0.0,1.0
105924,0.0,0.0,0.0,0.0,1.0,0.0
105974,0.0,0.0,0.0,0.0,0.0,1.0
106060,0.0,0.0,0.0,0.0,0.0,1.0
106073,0.0,0.0,1.0,0.0,0.0,1.0
106115,0.0,0.25,0.0,0.0,0.0,1.0
106120,0.0,0.0,0.0,0.0,0.0,1.0
106154,0.25,0.0,1.0,0.0,1.0,0.0
106220,0.0,0.0,0.0,0.0,0.0,1.0
106228,0.0,0.25,0.0,0.0,1.0,0.0
106240,0.0,0.0,1.0,0.0,0.0,1.0
106284,0.0,0.25,0.0,0.0,0.0,1.0
106288,0.0,0.25,0.0,0.0,1.0,0.0
106312,0.0,0.0,0.0,0.0,0.0,1.0
106348,0.25,0.0,0.0,0.0,0.0,1.0
106456,0.0,0.0,1.0,0.0,0.0,1.0
106471,0.0,0.0,0.0,0.0,1.0,0.0
106536,0.0,0.0,0.0,0.0,1.0,0.0
106538,0.0,0.0,0.0,0.0,1.0,0.0
106551,0.0,0.0,0.0,0.0,0.0,1.0
106594,0.0,0.0,0.0,0.0,1.0,0.0
106595,0.0,0.25,1.0,0.0,1.0,0.0
106691,0.0,0.0,0.0,1.0,1.0,0.0
106793,0.0,0.0,0.0,0.0,0.0,1.0
106804,0.0,0.25,0.0,0.0,1.0,0.0
106814,0.25,0.0,0.0,0.0,0.0,1.0
106830,0.0,0.0,1.0,0.0,0.0,1.0
106841,0.0,0.0,0.0,0.0,0.0,1.0
106882,0.0,0.0,0.0,0.0,1.0,0.0
106952,0.0,0.0,1.0,0.0,0.0,1.0
107073,0.0,0.25,0.0,0.0,0.0,1.0
107111,0.25,0.0,1.0,0.0,1.0,0.0
107222,0.0,0.0,0.0,0.0,1.0,0.0
107242,0.0,0.0,0.0,0.0,1.0,0.0
107268,0.0,0.0,1.0,0.0,0.0,0.0
107313,0.0,0.0,1.0,0.0,1.0,0.0
107326,0.25,0.0,0.0,0.0,0.0,1.0
107359,0.0,0.0,0.0,0.0,1.0,0.0
107563,0.0,0.0,1.0,0.0,0.0,1.0
107680,0.0,0.0,1.0,0.0,0.0,1.0
107693,0.0,0.0,0.0,0.0,1.0,0.0
107742,0.0,0.0,1.0,0.0,0.0,1.0
107749,0.25,0.0,1.0,0.0,0.0,1.0
107855,0.0,0.25,0.0,0.0,0.0,1.0
107870,0.0,0.25,0.0,0.0,1.0,0.0
108051,0.25,0.0,1.0,0.0,0.0,1.0
108102,0.25,0.0,0.0,0.0,0.0,1.0
108142,0.25,0.0,1.0,0.0,1.0,0.0
108163,0.0,0.25,0.0,0.0,0.0,1.0
108211,0.0,0.25,0.0,0.0,0.0,1.0
108231,0.0,0.0,1.0,0.0,0.0,1.0
108265,0.0,0.0,0.0,0.0,0.0,1.0
108302,0.0,0.0,0.0,0.0,0.0,1.0
108329,0.0,0.25,0.0,0.0,0.0,1.0
108390,0.0,0.0,1.0,0.0,0.0,1.0
108410,0.0,0.0,0.0,0.0,1.0,0.0
108526,0.0,0.25,0.0,0.0,0.0,1.0
108533,0.25,0.0,0.0,0.0,0.0,1.0
108561,0.0,0.5,1.0,0.0,1.0,0.0
108722,0.0,0.0,0.0,0.0,0.0,1.0
108744,0.0,0.0,1.0,0.0,0.0,1.0
108759,0.0,0.0,0.0,0.0,0.0,1.0
108770,0.0,0.0,1.0,0.0,0.0,1.0
108970,0.0,0.0,1.0,0.0,0.0,1.0
109199,0.0,0.0,1.0,0.0,0.0,1.0
109256,0.0,0.0,1.0,0.0,1.0,0.0
109330,0.0,0.0,0.0,0.0,1.0,0.0
109359,0.0,0.0,1.0,0.0,1.0,0.0
109380,0.0,0.0,0.0,0.0,1.0,0.0
109477,0.0,0.25,0.0,0.0,0.0,1.0
109495,0.0,0.0,1.0,0.0,0.0,1.0
109506,0.0,0.25,0.0,1.0,0.0,1.0
109561,0.0,0.0,0.0,0.0,0.0,1.0
109629,0.0,0.25,1.0,0.0,0.0,0.0
109693,0.0,0.0,1.0,0.0,0.0,1.0
109706,0.0,0.0,1.0,0.0,0.0,1.0
109798,0.0,0.0,0.0,0.0,0.0,1.0
109895,0.0,0.0,0.0,0.0,0.0,1.0
109931,0.25,0.0,1.0,0.0,0.0,1.0
109976,0.0,0.0,1.0,0.0,1.0,0.0
109988,0.0,0.0,0.0,0.0,0.0,1.0
109998,0.0,0.0,0.0,0.0,0.0,1.0
110030,0.0,0.0,0.0,0.0,0.0,1.0
110057,0.0,0.0,0.0,0.0,0.0,1.0
110092,0.0,0.0,1.0,0.0,0.0,0.0
110137,0.0,0.0,1.0,0.0,0.0,1.0
110197,0.0,0.25,0.0,0.0,1.0,0.0
110207,0.25,0.0,1.0,0.0,0.0,1.0
110246,0.0,0.0,1.0,0.0,1.0,0.0
110279,0.0,0.0,0.0,0.0,0.0,1.0
110282,0.0,0.0,0.0,0.0,0.0,1.0
110306,0.0,0.0,1.0,0.0,0.0,1.0
110355,0.0,0.0,0.0,0.0,0.0,1.0
110356,0.0,0.0,0.0,0.0,0.0,1.0
110401,0.25,0.0,1.0,0.0,0.0,1.0
110406,0.0,0.0,1.0,0.0,0.0,1.0
110461,0.25,0.0,1.0,0.0,0.0,1.0
110587,0.0,0.0,1.0,0.0,0.0,1.0
110589,0.25,0.0,1.0,0.0,0.0,1.0
110774,0.25,0.0,1.0,0.0,0.0,1.0
110775,0.25,0.0,0.0,0.0,0.0,1.0
110972,0.0,0.25,0.0,0.0,1.0,0.0
111143,0.0,0.0,1.0,0.0,1.0,0.0
111164,0.0,0.0,1.0,0.0,1.0,0.0
111272,0.0,0.0,1.0,0.0,1.0,0.0
111332,0.0,0.0,0.0,0.0,0.0,1.0
111343,0.25,0.0,1.0,0.0,0.0,1.0
111393,0.0,0.0,1.0,0.0,1.0,0.0
111394,0.0,0.0,1.0,0.0,0.0,0.0
111398,0.0,0.0,1.0,0.0,1.0,0.0
111404,0.0,0.0,0.0,0.0,1.0,0.0
111425,0.0,0.0,1.0,0.0,0.0,1.0
111429,0.0,0.25,0.0,0.0,1.0,0.0
111437,0.0,0.0,0.0,0.0,0.0,1.0
111472,0.0,0.0,0.0,0.0,0.0,1.0
111531,0.0,0.0,0.0,0.0,0.0,1.0
111556,0.0,0.0,0.0,0.0,0.0,1.0
111575,0.0,0.25,1.0,0.0,0.0,1.0
111802,0.0,0.0,0.0,0.0,1.0,0.0
112009,0.0,0.25,1.0,0.0,0.0,0.0
112158,0.0,0.0,1.0,0.0,1.0,0.0
112165,0.0,0.0,0.0,0.0,0.0,1.0
112179,0.0,0.0,0.0,1.0,1.0,0.0
112261,0.0,0.0,1.0,0.0,0.0,1.0
112291,0.0,0.0,0.0,0.0,0.0,1.0
112344,0.0,0.0,0.0,0.0,0.0,1.0
112362,0.0,0.0,0.0,0.0,0.0,1.0
112388,0.0,0.0,0.0,0.0,1.0,0.0
112419,0.0,0.0,0.0,0.0,0.0,1.0
112432,0.0,0.0,1.0,0.0,1.0,0.0
112478,0.0,0.0,0.0,0.0,0.0,1.0
112479,0.0,0.25,0.0,0.0,1.0,0.0
112565,0.0,0.0,1.0,0.0,1.0,0.0
112586,0.0,0.0,0.0,0.0,0.0,1.0
112759,0.0,0.0,1.0,0.0,0.0,1.0
112858,0.0,0.0,1.0,0.0,0.0,1.0
112861,0.0,0.0,0.0,0.0,0.0,1.0
112995,0.25,0.0,1.0,0.0,0.0,1.0
113000,0.25,0.0,1.0,0.0,0.0,1.0
113001,0.0,0.0,0.0,0.0,0.0,1.0
113103,0.0,0.0,0.0,0.0,1.0,0.0
113259,0.0,0.0,1.0,0.0,0.0,1.0
113354,0.0,0.0,1.0,0.0,0.0,1.0
113355,0.0,0.0,1.0,0.0,1.0,0.0
113368,0.0,0.25,0.0,0.0,0.0,1.0
113384,0.25,0.0,0.0,0.0,0.0,1.0
113413,0.0,0.25,1.0,0.0,0.0,0.0
113552,0.0,0.0,0.0,0.0,0.0,1.0
113594,0.0,0.0,1.0,0.0,1.0,0.0
113702,0.0,0.0,1.0,0.0,0.0,1.0
113797,0.0,0.0,0.0,0.0,0.0,1.0
113819,0.0,0.0,0.0,0.0,0.0,1.0
113833,0.0,0.0,1.0,0.0,1.0,0.0
113840,0.0,0.0,1.0,0.0,1.0,0.0
114155,0.0,0.0,0.0,0.0,0.0,1.0
114162,0.0,0.25,1.0,0.0,1.0,0.0
114213,0.0,0.0,0.0,0.0,0.0,1.0
114216,0.0,0.0,1.0,0.0,0.0,1.0
114286,0.0,0.25,0.0,1.0,1.0,0.0
114426,0.0,0.0,0.0,0.0,1.0,0.0
114465,0.0,0.0,0.0,0.0,0.0,0.0
114543,0.0,0.0,1.0,0.0,1.0,0.0
114544,0.0,0.0,1.0,0.0,0.0,1.0
114585,0.0,0.0,0.0,0.0,1.0,0.0
114616,0.0,0.0,0.0,0.0,1.0,0.0
114619,0.0,0.0,0.0,0.0,1.0,0.0
114702,0.0,0.25,1.0,0.0,0.0,1.0
114713,0.0,0.0,1.0,0.0,0.0,1.0
114726,0.0,0.0,0.0,0.0,0.0,1.0
114750,0.0,0.0,0.0,0.0,0.0,1.0
114778,0.0,0.25,1.0,0.0,0.0,1.0
114851,0.0,0.0,0.0,0.0,0.0,1.0
115090,0.0,0.0,0.0,0.0,0.0,0.0
115159,0.0,0.0,0.0,0.0,0.0,0.0
115278,0.0,0.0,0.0,0.0,0.0,1.0
115304,0.0,0.0,1.0,0.0,0.0,1.0
115312,0.25,0.0,1.0,0.0,0.0,1.0
115335,0.0,0.0,0.0,0.0,0.0,1.0
115535,0.0,0.0,1.0,0.0,0.0,1.0
115677,0.0,0.25,1.0,0.0,1.0,0.0
115705,0.0,0.25,0.0,0.0,1.0,0.0
115745,0.0,0.0,0.0,0.0,1.0,0.0
115764,0.0,0.0,1.0,0.0,1.0,0.0
115828,0.0,0.0,0.0,0.0,0.0,1.0
115882,0.0,0.0,0.0,0.0,0.0,1.0
115902,0.0,0.0,0.0,0.0,0.0,1.0
115918,0.0,0.0,1.0,0.0,0.0,1.0
115931,0.0,0.0,0.0,0.0,0.0,1.0
116003,0.0,0.25,0.0,0.0,1.0,0.0
116037,0.25,0.0,0.0,0.0,0.0,1.0
116046,0.25,0.0,1.0,0.0,1.0,0.0
116084,0.0,0.25,1.0,0.0,0.0,1.0
116103,0.0,0.0,0.0,0.0,0.0,0.0
116138,0.0,0.25,0.0,0.0,0.0,0.0
116158,0.0,0.75,0.0,0.0,1.0,0.0
116235,0.0,0.25,0.0,1.0,0.0,1.0
116254,0.0,0.0,1.0,0.0,1.0,0.0
116284,0.0,0.0,0.0,0.0,0.0,0.0
116396,0.0,0.5,1.0,0.0,0.0,0.0
116431,0.0,0.0,1.0,0.0,1.0,0.0
116514,0.0,0.25,0.0,0.0,0.0,1.0
116724,0.0,0.25,1.0,0.0,0.0,1.0
116793,0.0,0.0,0.0,0.0,0.0,1.0
116818,0.0,0.25,0.0,0.0,1.0,0.0
116824,0.0,0.0,1.0,0.0,0.0,1.0
116842,0.0,0.25,1.0,0.0,1.0,0.0
116845,0.0,0.0,1.0,0.0,0.0,1.0
116850,0.0,0.0,1.0,0.0,0.0,1.0
116881,0.0,0.25,0.0,0.0,0.0,1.0
116971,0.0,0.25,0.0,0.0,0.0,0.0
117121,0.0,0.0,1.0,0.0,1.0,0.0
117128,0.0,0.0,0.0,0.0,1.0,0.0
117182,0.0,0.25,0.0,0.0,1.0,0.0
117245,0.0,0.0,1.0,0.0,0.0,1.0
117326,0.0,0.25,0.0,0.0,1.0,0.0
117409,0.0,0.0,0.0,0.0,0.0,0.0
117462,0.0,0.25,0.0,0.0,1.0,0.0
117470,0.25,0.0,1.0,0.0,1.0,0.0
117533,0.0,0.25,1.0,0.0,1.0,0.0
117566,0.0,0.0,0.0,0.0,0.0,1.0
117662,0.0,0.0,1.0,0.0,0.0,1.0
117689,0.0,0.0,0.0,0.0,1.0,0.0
117742,0.0,0.0,0.0,0.0,0.0,0.0
117763,0.0,0.25,0.0,1.0,1.0,0.0
117795,0.0,0.0,0.0,0.0,0.0,0.0
117815,0.0,0.0,0.0,0.0,1.0,0.0
117977,0.0,0.0,1.0,0.0,1.0,0.0
118245,0.0,0.0,0.0,0.0,1.0,0.0
118259,0.0,0.0,0.0,0.0,0.0,0.0
118297,0.0,0.0,0.0,0.0,0.0,1.0
118315,0.0,0.0,1.0,0.0,1.0,0.0
118387,0.0,0.0,1.0,0.0,0.0,1.0
118399,0.0,0.0,0.0,0.0,0.0,1.0
118429,0.0,0.25,0.0,0.0,0.0,1.0
118436,0.0,0.0,0.0,0.0,0.0,1.0
118471,0.0,0.25,0.0,0.0,0.0,1.0
118481,0.0,0.0,1.0,0.0,0.0,0.0
118553,0.0,0.0,0.0,0.0,1.0,0.0
118554,0.0,0.0,0.0,0.0,1.0,0.0
118585,0.0,0.0,1.0,0.0,0.0,1.0
118613,0.0,0.0,0.0,0.0,0.0,1.0
118688,0.0,0.0,1.0,0.0,0.0,1.0
118728,0.0,0.25,1.0,0.0,0.0,1.0
118797,0.0,0.25,1.0,0.0,1.0,0.0
118841,0.0,0.0,0.0,0.0,0.0,1.0
118871,0.0,0.0,0.0,0.0,1.0,0.0
118934,0.0,0.25,1.0,0.0,0.0,0.0
119046,0.0,0.0,1.0,0.0,1.0,0.0
119094,0.0,0.0,0.0,0.0,1.0,0.0
119171,0.0,0.0,0.0,0.0,0.0,1.0
119258,0.0,0.25,0.0,0.0,1.0,0.0
119268,0.0,0.0,1.0,0.0,1.0,0.0
119273,0.0,0.0,1.0,0.0,1.0,0.0
119274,0.0,0.0,1.0,0.0,1.0,0.0
119298,0.0,0.0,0.0,0.0,1.0,0.0
119384,0.0,0.0,1.0,0.0,1.0,0.0
119404,0.0,0.0,1.0,0.0,0.0,1.0
119482,0.0,0.0,0.0,0.0,1.0,0.0
119592,0.0,0.25,0.0,0.0,0.0,1.0
119602,0.0,0.0,0.0,0.0,1.0,0.0
119620,0.0,0.0,0.0,0.0,0.0,1.0
119674,0.0,0.0,0.0,0.0,0.0,1.0
119683,0.0,0.25,1.0,0.0,0.0,1.0
119775,0.0,0.0,0.0,0.0,0.0,0.0
119780,0.0,0.25,0.0,0.0,1.0,0.0
119875,0.0,0.0,1.0,0.0,0.0,1.0
119958,0.0,0.25,1.0,0.0,0.0,0.0
119980,0.0,0.25,1.0,0.0,0.0,1.0
119991,0.0,0.25,1.0,0.0,0.0,1.0
120018,0.25,0.0,0.0,0.0,1.0,0.0
120037,0.0,0.25,1.0,0.0,1.0,0.0
120042,0.0,0.0,1.0,0.0,1.0,0.0
120080,0.0,0.0,0.0,0.0,0.0,1.0
120152,0.0,0.0,1.0,0.0,1.0,0.0
120154,0.0,0.0,1.0,0.0,0.0,1.0
120197,0.0,0.0,1.0,0.0,0.0,1.0
120279,0.0,0.0,0.0,0.0,1.0,0.0
120332,0.0,0.0,0.0,0.0,1.0,0.0
120375,0.0,0.75,0.0,0.0,0.0,1.0
120515,0.25,0.0,1.0,0.0,1.0,0.0
120539,0.0,0.0,1.0,0.0,0.0,1.0
120573,0.0,0.25,1.0,0.0,1.0,0.0
120574,0.0,0.25,1.0,0.0,0.0,0.0
120619,0.0,0.25,1.0,0.0,0.0,1.0
120655,0.0,0.0,0.0,0.0,0.0,1.0
120658,0.0,0.0,1.0,0.0,0.0,1.0
120713,0.0,0.25,1.0,0.0,0.0,1.0
120715,0.0,0.0,0.0,0.0,0.0,1.0
120796,0.0,0.25,1.0,0.0,1.0,0.0
120844,0.25,0.0,0.0,0.0,1.0,0.0
120876,0.0,0.25,0.0,1.0,0.0,1.0
120881,0.0,0.25,0.0,0.0,0.0,1.0
120993,0.0,0.25,1.0,0.0,0.0,1.0
121087,0.0,0.25,1.0,0.0,1.0,0.0
121201,0.0,0.0,0.0,0.0,0.0,1.0
121227,0.0,0.0,1.0,0.0,1.0,0.0
121237,0.0,0.0,0.0,0.0,0.0,1.0
121257,0.0,0.5,0.0,0.0,0.0,0.0
121259,0.0,0.25,1.0,0.0,1.0,0.0
